today,month,day,feb29_policy,result
2022-01-01,11,13,mar01,2022-11-13
2022-01-01,11,14,feb28,2022-11-14
2022-01-01,11,14,mar01,2022-11-14
2022-01-01,11,15,feb28,2022-11-15
2022-01-01,11,15,mar01,2022-11-15
2022-01-01,11,16,feb28,2022-11-16
2022-01-01,11,16,mar01,2022-11-16
2022-01-01,11,17,feb28,2022-11-17
2022-01-01,11,17,mar01,2022-11-17
2022-01-01,11,18,feb28,2022-11-18
2022-01-01,11,18,mar01,2022-11-18
2022-01-01,11,19,feb28,2022-11-19
2022-01-01,11,19,mar01,2022-11-19
2022-01-01,11,20,feb28,2022-11-20
2022-01-01,11,20,mar01,2022-11-20
2022-01-01,11,21,feb28,2022-11-21
2022-01-01,11,21,mar01,2022-11-21
2022-01-01,11,22,feb28,2022-11-22
2022-01-01,11,22,mar01,2022-11-22
2022-01-01,11,23,feb28,2022-11-23
2022-01-01,11,23,mar01,2022-11-23
2022-01-01,11,24,feb28,2022-11-24
2022-01-01,11,24,mar01,2022-11-24
2022-01-01,11,25,feb28,2022-11-25
2022-01-01,11,25,mar01,2022-11-25
2022-01-01,11,26,feb28,2022-11-26
2022-01-01,11,26,mar01,2022-11-26
2022-01-01,11,27,feb28,2022-11-27
2022-01-01,11,27,mar01,2022-11-27
2022-01-01,11,28,feb28,2022-11-28
2022-01-01,11,28,mar01,2022-11-28
2022-01-01,11,29,feb28,2022-11-29
2022-01-01,11,29,mar01,2022-11-29
2022-01-01,11,30,feb28,2022-11-30
2022-01-01,11,30,mar01,2022-11-30
2022-01-01,12,1,feb28,2022-12-01
2022-01-01,12,1,mar01,2022-12-01
2022-01-01,12,2,feb28,2022-12-02
2022-01-01,12,2,mar01,2022-12-02
2022-01-01,12,3,feb28,2022-12-03
2022-01-01,12,3,mar01,2022-12-03
2022-01-01,12,4,feb28,2022-12-04
2022-01-01,12,4,mar01,2022-12-04
2022-01-01,12,5,feb28,2022-12-05
2022-01-01,12,5,mar01,2022-12-05
2022-01-01,12,6,feb28,2022-12-06
2022-01-01,12,6,mar01,2022-12-06
2022-01-01,12,7,feb28,2022-12-07
2022-01-01,12,7,mar01,2022-12-07
2022-01-01,12,8,feb28,2022-12-08
2022-01-01,12,8,mar01,2022-12-08
2022-01-01,12,9,feb28,2022-12-09
2022-01-01,12,9,mar01,2022-12-09
2022-01-01,12,10,feb28,2022-12-10
2022-01-01,12,10,mar01,2022-12-10
2022-01-01,12,11,feb28,2022-12-11
2022-01-01,12,11,mar01,2022-12-11
2022-01-01,12,12,feb28,2022-12-12
2022-01-01,12,12,mar01,2022-12-12
2022-01-01,12,13,feb28,2022-12-13
2022-01-01,12,13,mar01,2022-12-13
2022-01-01,12,14,feb28,2022-12-14
2022-01-01,12,14,mar01,2022-12-14
2022-01-01,12,15,feb28,2022-12-15
2022-01-01,12,15,mar01,2022-12-15
2022-01-01,12,16,feb28,2022-12-16
2022-01-01,12,16,mar01,2022-12-16
2022-01-01,12,17,feb28,2022-12-17
2022-01-01,12,17,mar01,2022-12-17
2022-01-01,12,18,feb28,2022-12-18
2022-01-01,12,18,mar01,2022-12-18
2022-01-01,12,19,feb28,2022-12-19
2022-01-01,12,19,mar01,2022-12-19
2022-01-01,12,20,feb28,2022-12-20
2022-01-01,12,20,mar01,2022-12-20
2022-01-01,12,21,feb28,2022-12-21
2022-01-01,12,21,mar01,2022-12-21
2022-01-01,12,22,feb28,2022-12-22
2022-01-01,12,22,mar01,2022-12-22
2022-01-01,12,23,feb28,2022-12-23
2022-01-01,12,23,mar01,2022-12-23
2022-01-01,12,24,feb28,2022-12-24
2022-01-01,12,24,mar01,2022-12-24
2022-01-01,12,25,feb28,2022-12-25
2022-01-01,12,25,mar01,2022-12-25
2022-01-01,12,26,feb28,2022-12-26
2022-01-01,12,26,mar01,2022-12-26
2022-01-01,12,27,feb28,2022-12-27
2022-01-01,12,27,mar01,2022-12-27
2022-01-01,12,28,feb28,2022-12-28
2022-01-01,12,28,mar01,2022-12-28
2022-01-01,12,29,feb28,2022-12-29
2022-01-01,12,29,mar01,2022-12-29
2022-01-01,12,30,feb28,2022-12-30
2022-01-01,12,30,mar01,2022-12-30
2022-01-01,12,31,feb28,2022-12-31
2022-01-01,12,31,mar01,2022-12-31
2023-06-15,1,1,feb28,2024-01-01
2023-06-15,1,1,mar01,2024-01-01
2023-06-15,1,2,feb28,2024-01-02
2023-06-15,1,2,mar01,2024-01-02
2023-06-15,1,3,feb28,2024-01-03
2023-06-15,1,3,mar01,2024-01-03
2023-06-15,1,4,feb28,2024-01-04
2023-06-15,1,4,mar01,2024-01-04
2023-06-15,1,5,feb28,2024-01-05
2023-06-15,1,5,mar01,2024-01-05
2023-06-15,1,6,feb28,2024-01-06
2023-06-15,1,6,mar01,2024-01-06
2023-06-15,1,7,feb28,2024-01-07
2023-06-15,1,7,mar01,2024-01-07
2023-06-15,1,8,feb28,2024-01-08
2023-06-15,1,8,mar01,2024-01-08
2023-06-15,1,9,feb28,2024-01-09
2023-06-15,1,9,mar01,2024-01-09
2023-06-15,1,10,feb28,2024-01-10
2023-06-15,1,10,mar01,2024-01-10
2023-06-15,1,11,feb28,2024-01-11
2023-06-15,1,11,mar01,2024-01-11
2023-06-15,1,12,feb28,2024-01-12
2023-06-15,1,12,mar01,2024-01-12
2023-06-15,1,13,feb28,2024-01-13
2023-06-15,1,13,mar01,2024-01-13
2023-06-15,1,14,feb28,2024-01-14
2023-06-15,1,14,mar01,2024-01-14
2023-06-15,1,15,feb28,2024-01-15
2023-06-15,1,15,mar01,2024-01-15
2023-06-15,1,16,feb28,2024-01-16
2023-06-15,1,16,mar01,2024-01-16
2023-06-15,1,17,feb28,2024-01-17
2023-06-15,1,17,mar01,2024-01-17
2023-06-15,1,18,feb28,2024-01-18
2023-06-15,1,18,mar01,2024-01-18
2023-06-15,1,19,feb28,2024-01-19
2023-06-15,1,19,mar01,2024-01-19
2023-06-15,1,20,feb28,2024-01-20
2023-06-15,1,20,mar01,2024-01-20
2023-06-15,1,21,feb28,2024-01-21
2023-06-15,1,21,mar01,2024-01-21
2023-06-15,1,22,feb28,2024-01-22
2023-06-15,1,22,mar01,2024-01-22
2023-06-15,1,23,feb28,2024-01-23
2023-06-15,1,23,mar01,2024-01-23
2023-06-15,1,24,feb28,2024-01-24
2023-06-15,1,24,mar01,2024-01-24
2023-06-15,1,25,feb28,2024-01-25
2023-06-15,1,25,mar01,2024-01-25
2023-06-15,1,26,feb28,2024-01-26
2023-06-15,1,26,mar01,2024-01-26
2023-06-15,1,27,feb28,2024-01-27
2023-06-15,1,27,mar01,2024-01-27
2023-06-15,1,28,feb28,2024-01-28
2023-06-15,1,28,mar01,2024-01-28
2023-06-15,1,29,feb28,2024-01-29
2023-06-15,1,29,mar01,2024-01-29
2023-06-15,1,30,feb28,2024-01-30
2023-06-15,1,30,mar01,2024-01-30
2023-06-15,1,31,feb28,2024-01-31
2023-06-15,1,31,mar01,2024-01-31
2023-06-15,2,1,feb28,2024-02-01
2023-06-15,2,1,mar01,2024-02-01
2023-06-15,2,2,feb28,2024-02-02
2023-06-15,2,2,mar01,2024-02-02
2023-06-15,2,3,feb28,2024-02-03
2023-06-15,2,3,mar01,2024-02-03
2023-06-15,2,4,feb28,2024-02-04
2023-06-15,2,4,mar01,2024-02-04
2023-06-15,2,5,feb28,2024-02-05
2023-06-15,2,5,mar01,2024-02-05
2023-06-15,2,6,feb28,2024-02-06
2023-06-15,2,6,mar01,2024-02-06
2023-06-15,2,7,feb28,2024-02-07
2023-06-15,2,7,mar01,2024-02-07
2023-06-15,2,8,feb28,2024-02-08
2023-06-15,2,8,mar01,2024-02-08
2023-06-15,2,9,feb28,2024-02-09
2023-06-15,2,9,mar01,2024-02-09
2023-06-15,2,10,feb28,2024-02-10
2023-06-15,2,10,mar01,2024-02-10
2023-06-15,2,11,feb28,2024-02-11
2023-06-15,2,11,mar01,2024-02-11
2023-06-15,2,12,feb28,2024-02-12
2023-06-15,2,12,mar01,2024-02-12
2023-06-15,2,13,feb28,2024-02-13
2023-06-15,2,13,mar01,2024-02-13
2023-06-15,2,14,feb28,2024-02-14
2023-06-15,2,14,mar01,2024-02-14
2023-06-15,2,15,feb28,2024-02-15
2023-06-15,2,15,mar01,2024-02-15
2023-06-15,2,16,feb28,2024-02-16
2023-06-15,2,16,mar01,2024-02-16
2023-06-15,2,17,feb28,2024-02-17
2023-06-15,2,17,mar01,2024-02-17
2023-06-15,2,18,feb28,2024-02-18
2023-06-15,2,18,mar01,2024-02-18
2023-06-15,2,19,feb28,2024-02-19
2023-06-15,2,19,mar01,2024-02-19
2023-06-15,2,20,feb28,2024-02-20
2023-06-15,2,20,mar01,2024-02-20
2023-06-15,2,21,feb28,2024-02-21
2023-06-15,2,21,mar01,2024-02-21
2023-06-15,2,22,feb28,2024-02-22
2023-06-15,2,22,mar01,2024-02-22
2023-06-15,2,23,feb28,2024-02-23
2023-06-15,2,23,mar01,2024-02-23
2023-06-15,2,24,feb28,2024-02-24
2023-06-15,2,24,mar01,2024-02-24
2023-06-15,2,25,feb28,2024-02-25
2023-06-15,2,25,mar01,2024-02-25
2023-06-15,2,26,feb28,2024-02-26
2023-06-15,2,26,mar01,2024-02-26
2023-06-15,2,27,feb28,2024-02-27
2023-06-15,2,27,mar01,2024-02-27
2023-06-15,2,28,feb28,2024-02-28
2023-06-15,2,28,mar01,2024-02-28
2023-06-15,2,29,feb28,2024-02-29
2023-06-15,2,29,mar01,2024-02-29
2023-06-15,3,1,feb28,2024-03-01
2023-06-15,3,1,mar01,2024-03-01
2023-06-15,3,2,feb28,2024-03-02
2023-06-15,3,2,mar01,2024-03-02
2023-06-15,3,3,feb28,2024-03-03
2023-06-15,3,3,mar01,2024-03-03
2023-06-15,3,4,feb28,2024-03-04
2023-06-15,3,4,mar01,2024-03-04
2023-06-15,3,5,feb28,2024-03-05
2023-06-15,3,5,mar01,2024-03-05
2023-06-15,3,6,feb28,2024-03-06
2023-06-15,3,6,mar01,2024-03-06
2023-06-15,3,7,feb28,2024-03-07
2023-06-15,3,7,mar01,2024-03-07
2023-06-15,3,8,feb28,2024-03-08
2023-06-15,3,8,mar01,2024-03-08
2023-06-15,3,9,feb28,2024-03-09
2023-06-15,3,9,mar01,2024-03-09
2023-06-15,3,10,feb28,2024-03-10
2023-06-15,3,10,mar01,2024-03-10
2023-06-15,3,11,feb28,2024-03-11
2023-06-15,3,11,mar01,2024-03-11
2023-06-15,3,12,feb28,2024-03-12
2023-06-15,3,12,mar01,2024-03-12
2023-06-15,3,13,feb28,2024-03-13
2023-06-15,3,13,mar01,2024-03-13
2023-06-15,3,14,feb28,2024-03-14
2023-06-15,3,14,mar01,2024-03-14
2023-06-15,3,15,feb28,2024-03-15
2023-06-15,3,15,mar01,2024-03-15
2023-06-15,3,16,feb28,2024-03-16
2023-06-15,3,16,mar01,2024-03-16
2023-06-15,3,17,feb28,2024-03-17
2023-06-15,3,17,mar01,2024-03-17
2023-06-15,3,18,feb28,2024-03-18
2023-06-15,3,18,mar01,2024-03-18
2023-06-15,3,19,feb28,2024-03-19
2023-06-15,3,19,mar01,2024-03-19
2023-06-15,3,20,feb28,2024-03-20
2023-06-15,3,20,mar01,2024-03-20
2023-06-15,3,21,feb28,2024-03-21
2023-06-15,3,21,mar01,2024-03-21
2023-06-15,3,22,feb28,2024-03-22
2023-06-15,3,22,mar01,2024-03-22
2023-06-15,3,23,feb28,2024-03-23
2023-06-15,3,23,mar01,2024-03-23
2023-06-15,3,24,feb28,2024-03-24
2023-06-15,3,24,mar01,2024-03-24
2023-06-15,3,25,feb28,2024-03-25
2023-06-15,3,25,mar01,2024-03-25
2023-06-15,3,26,feb28,2024-03-26
2023-06-15,3,26,mar01,2024-03-26
2023-06-15,3,27,feb28,2024-03-27
2023-06-15,3,27,mar01,2024-03-27
2023-06-15,3,28,feb28,2024-03-28
2023-06-15,3,28,mar01,2024-03-28
2023-06-15,3,29,feb28,2024-03-29
2023-06-15,3,29,mar01,2024-03-29
2023-06-15,3,30,feb28,2024-03-30
2023-06-15,3,30,mar01,2024-03-30
2023-06-15,3,31,feb28,2024-03-31
2023-06-15,3,31,mar01,2024-03-31
2023-06-15,4,1,feb28,2024-04-01
2023-06-15,4,1,mar01,2024-04-01
2023-06-15,4,2,feb28,2024-04-02
2023-06-15,4,2,mar01,2024-04-02
2023-06-15,4,3,feb28,2024-04-03
2023-06-15,4,3,mar01,2024-04-03
2023-06-15,4,4,feb28,2024-04-04
2023-06-15,4,4,mar01,2024-04-04
2023-06-15,4,5,feb28,2024-04-05
2023-06-15,4,5,mar01,2024-04-05
2023-06-15,4,6,feb28,2024-04-06
2023-06-15,4,6,mar01,2024-04-06
2023-06-15,4,7,feb28,2024-04-07
2023-06-15,4,7,mar01,2024-04-07
2023-06-15,4,8,feb28,2024-04-08
2023-06-15,4,8,mar01,2024-04-08
2023-06-15,4,9,feb28,2024-04-09
2023-06-15,4,9,mar01,2024-04-09
2023-06-15,4,10,feb28,2024-04-10
2023-06-15,4,10,mar01,2024-04-10
2023-06-15,4,11,feb28,2024-04-11
2023-06-15,4,11,mar01,2024-04-11
2023-06-15,4,12,feb28,2024-04-12
2023-06-15,4,12,mar01,2024-04-12
2023-06-15,4,13,feb28,2024-04-13
2023-06-15,4,13,mar01,2024-04-13
2023-06-15,4,14,feb28,2024-04-14
2023-06-15,4,14,mar01,2024-04-14
2023-06-15,4,15,feb28,2024-04-15
2023-06-15,4,15,mar01,2024-04-15
2023-06-15,4,16,feb28,2024-04-16
2023-06-15,4,16,mar01,2024-04-16
2023-06-15,4,17,feb28,2024-04-17
2023-06-15,4,17,mar01,2024-04-17
2023-06-15,4,18,feb28,2024-04-18
2023-06-15,4,18,mar01,2024-04-18
2023-06-15,4,19,feb28,2024-04-19
2023-06-15,4,19,mar01,2024-04-19
2023-06-15,4,20,feb28,2024-04-20
2023-06-15,4,20,mar01,2024-04-20
2023-06-15,4,21,feb28,2024-04-21
2023-06-15,4,21,mar01,2024-04-21
2023-06-15,4,22,feb28,2024-04-22
2023-06-15,4,22,mar01,2024-04-22
2023-06-15,4,23,feb28,2024-04-23
2023-06-15,4,23,mar01,2024-04-23
2023-06-15,4,24,feb28,2024-04-24
2023-06-15,4,24,mar01,2024-04-24
2023-06-15,4,25,feb28,2024-04-25
2023-06-15,4,25,mar01,2024-04-25
2023-06-15,4,26,feb28,2024-04-26
2023-06-15,4,26,mar01,2024-04-26
2023-06-15,4,27,feb28,2024-04-27
2023-06-15,4,27,mar01,2024-04-27
2023-06-15,4,28,feb28,2024-04-28
2023-06-15,4,28,mar01,2024-04-28
2023-06-15,4,29,feb28,2024-04-29
2023-06-15,4,29,mar01,2024-04-29
2023-06-15,4,30,feb28,2024-04-30
2023-06-15,4,30,mar01,2024-04-30
2023-06-15,5,1,feb28,2024-05-01
2023-06-15,5,1,mar01,2024-05-01
2023-06-15,5,2,feb28,2024-05-02
2023-06-15,5,2,mar01,2024-05-02
2023-06-15,5,3,feb28,2024-05-03
2023-06-15,5,3,mar01,2024-05-03
2023-06-15,5,4,feb28,2024-05-04
2023-06-15,5,4,mar01,2024-05-04
2023-06-15,5,5,feb28,2024-05-05
2023-06-15,5,5,mar01,2024-05-05
2023-06-15,5,6,feb28,2024-05-06
2023-06-15,5,6,mar01,2024-05-06
2023-06-15,5,7,feb28,2024-05-07
2023-06-15,5,7,mar01,2024-05-07
2023-06-15,5,8,feb28,2024-05-08
2023-06-15,5,8,mar01,2024-05-08
2023-06-15,5,9,feb28,2024-05-09
2023-06-15,5,9,mar01,2024-05-09
2023-06-15,5,10,feb28,2024-05-10
2023-06-15,5,10,mar01,2024-05-10
2023-06-15,5,11,feb28,2024-05-11
2023-06-15,5,11,mar01,2024-05-11
2023-06-15,5,12,feb28,2024-05-12
2023-06-15,5,12,mar01,2024-05-12
2023-06-15,5,13,feb28,2024-05-13
2023-06-15,5,13,mar01,2024-05-13
2023-06-15,5,14,feb28,2024-05-14
2023-06-15,5,14,mar01,2024-05-14
2023-06-15,5,15,feb28,2024-05-15
2023-06-15,5,15,mar01,2024-05-15
2023-06-15,5,16,feb28,2024-05-16
2023-06-15,5,16,mar01,2024-05-16
2023-06-15,5,17,feb28,2024-05-17
2023-06-15,5,17,mar01,2024-05-17
2023-06-15,5,18,feb28,2024-05-18
2023-06-15,5,18,mar01,2024-05-18
2023-06-15,5,19,feb28,2024-05-19
2023-06-15,5,19,mar01,2024-05-19
2023-06-15,5,20,feb28,2024-05-20
2023-06-15,5,20,mar01,2024-05-20
2023-06-15,5,21,feb28,2024-05-21
2023-06-15,5,21,mar01,2024-05-21
2023-06-15,5,22,feb28,2024-05-22
2023-06-15,5,22,mar01,2024-05-22
2023-06-15,5,23,feb28,2024-05-23
2023-06-15,5,23,mar01,2024-05-23
2023-06-15,5,24,feb28,2024-05-24
2023-06-15,5,24,mar01,2024-05-24
2023-06-15,5,25,feb28,2024-05-25
2023-06-15,5,25,mar01,2024-05-25
2023-06-15,5,26,feb28,2024-05-26
2023-06-15,5,26,mar01,2024-05-26
2023-06-15,5,27,feb28,2024-05-27
2023-06-15,5,27,mar01,2024-05-27
2023-06-15,5,28,feb28,2024-05-28
2023-06-15,5,28,mar01,2024-05-28
2023-06-15,5,29,feb28,2024-05-29
2023-06-15,5,29,mar01,2024-05-29
2023-06-15,5,30,feb28,2024-05-30
2023-06-15,5,30,mar01,2024-05-30
2023-06-15,5,31,feb28,2024-05-31
2023-06-15,5,31,mar01,2024-05-31
2023-06-15,6,1,feb28,2024-06-01
2023-06-15,6,1,mar01,2024-06-01
2023-06-15,6,2,feb28,2024-06-02
2023-06-15,6,2,mar01,2024-06-02
2023-06-15,6,3,feb28,2024-06-03
2023-06-15,6,3,mar01,2024-06-03
2023-06-15,6,4,feb28,2024-06-04
2023-06-15,6,4,mar01,2024-06-04
2023-06-15,6,5,feb28,2024-06-05
2023-06-15,6,5,mar01,2024-06-05
2023-06-15,6,6,feb28,2024-06-06
2023-06-15,6,6,mar01,2024-06-06
2023-06-15,6,7,feb28,2024-06-07
2023-06-15,6,7,mar01,2024-06-07
2023-06-15,6,8,feb28,2024-06-08
2023-06-15,6,8,mar01,2024-06-08
2023-06-15,6,9,feb28,2024-06-09
2023-06-15,6,9,mar01,2024-06-09
2023-06-15,6,10,feb28,2024-06-10
2023-06-15,6,10,mar01,2024-06-10
2023-06-15,6,11,feb28,2024-06-11
2023-06-15,6,11,mar01,2024-06-11
2023-06-15,6,12,feb28,2024-06-12
2023-06-15,6,12,mar01,2024-06-12
2023-06-15,6,13,feb28,2024-06-13
2023-06-15,6,13,mar01,2024-06-13
2023-06-15,6,14,feb28,2024-06-14
2023-06-15,6,14,mar01,2024-06-14
2023-06-15,6,15,feb28,2023-06-15
2023-06-15,6,15,mar01,2023-06-15
2023-06-15,6,16,feb28,2023-06-16
2023-06-15,6,16,mar01,2023-06-16
2023-06-15,6,17,feb28,2023-06-17
2023-06-15,6,17,mar01,2023-06-17
2023-06-15,6,18,feb28,2023-06-18
2023-06-15,6,18,mar01,2023-06-18
2023-06-15,6,19,feb28,2023-06-19
2023-06-15,6,19,mar01,2023-06-19
2023-06-15,6,20,feb28,2023-06-20
2023-06-15,6,20,mar01,2023-06-20
2023-06-15,6,21,feb28,2023-06-21
2023-06-15,6,21,mar01,2023-06-21
2023-06-15,6,22,feb28,2023-06-22
2023-06-15,6,22,mar01,2023-06-22
2023-06-15,6,23,feb28,2023-06-23
2023-06-15,6,23,mar01,2023-06-23
2023-06-15,6,24,feb28,2023-06-24
2023-06-15,6,24,mar01,2023-06-24
2023-06-15,6,25,feb28,2023-06-25
2023-06-15,6,25,mar01,2023-06-25
2023-06-15,6,26,feb28,2023-06-26
2023-06-15,6,26,mar01,2023-06-26
2023-06-15,6,27,feb28,2023-06-27
2023-06-15,6,27,mar01,2023-06-27
2023-06-15,6,28,feb28,2023-06-28
2023-06-15,6,28,mar01,2023-06-28
2023-06-15,6,29,feb28,2023-06-29
2023-06-15,6,29,mar01,2023-06-29
2023-06-15,6,30,feb28,2023-06-30
2023-06-15,6,30,mar01,2023-06-30
2023-06-15,7,1,feb28,2023-07-01
2023-06-15,7,1,mar01,2023-07-01
2023-06-15,7,2,feb28,2023-07-02
2023-06-15,7,2,mar01,2023-07-02
2023-06-15,7,3,feb28,2023-07-03
2023-06-15,7,3,mar01,2023-07-03
2023-06-15,7,4,feb28,2023-07-04
2023-06-15,7,4,mar01,2023-07-04
2023-06-15,7,5,feb28,2023-07-05
2023-06-15,7,5,mar01,2023-07-05
2023-06-15,7,6,feb28,2023-07-06
2023-06-15,7,6,mar01,2023-07-06
2023-06-15,7,7,feb28,2023-07-07
2023-06-15,7,7,mar01,2023-07-07
2023-06-15,7,8,feb28,2023-07-08
2023-06-15,7,8,mar01,2023-07-08
2023-06-15,7,9,feb28,2023-07-09
2023-06-15,7,9,mar01,2023-07-09
2023-06-15,7,10,feb28,2023-07-10
2023-06-15,7,10,mar01,2023-07-10
2023-06-15,7,11,feb28,2023-07-11
2023-06-15,7,11,mar01,2023-07-11
2023-06-15,7,12,feb28,2023-07-12
2023-06-15,7,12,mar01,2023-07-12
2023-06-15,7,13,feb28,2023-07-13
2023-06-15,7,13,mar01,2023-07-13
2023-06-15,7,14,feb28,2023-07-14
2023-06-15,7,14,mar01,2023-07-14
2023-06-15,7,15,feb28,2023-07-15
2023-06-15,7,15,mar01,2023-07-15
2023-06-15,7,16,feb28,2023-07-16
2023-06-15,7,16,mar01,2023-07-16
2023-06-15,7,17,feb28,2023-07-17
2023-06-15,7,17,mar01,2023-07-17
2023-06-15,7,18,feb28,2023-07-18
2023-06-15,7,18,mar01,2023-07-18
2023-06-15,7,19,feb28,2023-07-19
2023-06-15,7,19,mar01,2023-07-19
2023-06-15,7,20,feb28,2023-07-20
2023-06-15,7,20,mar01,2023-07-20
2023-06-15,7,21,feb28,2023-07-21
2023-06-15,7,21,mar01,2023-07-21
2023-06-15,7,22,feb28,2023-07-22
2023-06-15,7,22,mar01,2023-07-22
2023-06-15,7,23,feb28,2023-07-23
2023-06-15,7,23,mar01,2023-07-23
2023-06-15,7,24,feb28,2023-07-24
2023-06-15,7,24,mar01,2023-07-24
2023-06-15,7,25,feb28,2023-07-25
2023-06-15,7,25,mar01,2023-07-25
2023-06-15,7,26,feb28,2023-07-26
2023-06-15,7,26,mar01,2023-07-26
2023-06-15,7,27,feb28,2023-07-27
2023-06-15,7,27,mar01,2023-07-27
2023-06-15,7,28,feb28,2023-07-28
2023-06-15,7,28,mar01,2023-07-28
2023-06-15,7,29,feb28,2023-07-29
2023-06-15,7,29,mar01,2023-07-29
2023-06-15,7,30,feb28,2023-07-30
2023-06-15,7,30,mar01,2023-07-30
2023-06-15,7,31,feb28,2023-07-31
2023-06-15,7,31,mar01,2023-07-31
2023-06-15,8,1,feb28,2023-08-01
2023-06-15,8,1,mar01,2023-08-01
2023-06-15,8,2,feb28,2023-08-02
2023-06-15,8,2,mar01,2023-08-02
2023-06-15,8,3,feb28,2023-08-03
2023-06-15,8,3,mar01,2023-08-03
2023-06-15,8,4,feb28,2023-08-04
2023-06-15,8,4,mar01,2023-08-04
2023-06-15,8,5,feb28,2023-08-05
2023-06-15,8,5,mar01,2023-08-05
2023-06-15,8,6,feb28,2023-08-06
2023-06-15,8,6,mar01,2023-08-06
2023-06-15,8,7,feb28,2023-08-07
2023-06-15,8,7,mar01,2023-08-07
2023-06-15,8,8,feb28,2023-08-08
2023-06-15,8,8,mar01,2023-08-08
2023-06-15,8,9,feb28,2023-08-09
2023-06-15,8,9,mar01,2023-08-09
2023-06-15,8,10,feb28,2023-08-10
2023-06-15,8,10,mar01,2023-08-10
2023-06-15,8,11,feb28,2023-08-11
2023-06-15,8,11,mar01,2023-08-11
2023-06-15,8,12,feb28,2023-08-12
2023-06-15,8,12,mar01,2023-08-12
2023-06-15,8,13,feb28,2023-08-13
2023-06-15,8,13,mar01,2023-08-13
2023-06-15,8,14,feb28,2023-08-14
2023-06-15,8,14,mar01,2023-08-14
2023-06-15,8,15,feb28,2023-08-15
2023-06-15,8,15,mar01,2023-08-15
2023-06-15,8,16,feb28,2023-08-16
2023-06-15,8,16,mar01,2023-08-16
2023-06-15,8,17,feb28,2023-08-17
2023-06-15,8,17,mar01,2023-08-17
2023-06-15,8,18,feb28,2023-08-18
2023-06-15,8,18,mar01,2023-08-18
2023-06-15,8,19,feb28,2023-08-19
2023-06-15,8,19,mar01,2023-08-19
2023-06-15,8,20,feb28,2023-08-20
2023-06-15,8,20,mar01,2023-08-20
2023-06-15,8,21,feb28,2023-08-21
2023-06-15,8,21,mar01,2023-08-21
2023-06-15,8,22,feb28,2023-08-22
2023-06-15,8,22,mar01,2023-08-22
2023-06-15,8,23,feb28,2023-08-23
2023-06-15,8,23,mar01,2023-08-23
2023-06-15,8,24,feb28,2023-08-24
2023-06-15,8,24,mar01,2023-08-24
2023-06-15,8,25,feb28,2023-08-25
2023-06-15,8,25,mar01,2023-08-25
2023-06-15,8,26,feb28,2023-08-26
2023-06-15,8,26,mar01,2023-08-26
2023-06-15,8,27,feb28,2023-08-27
2023-06-15,8,27,mar01,2023-08-27
2023-06-15,8,28,feb28,2023-08-28
2023-06-15,8,28,mar01,2023-08-28
2023-06-15,8,29,feb28,2023-08-29
2023-06-15,8,29,mar01,2023-08-29
2023-06-15,8,30,feb28,2023-08-30
2023-06-15,8,30,mar01,2023-08-30
2023-06-15,8,31,feb28,2023-08-31
2023-06-15,8,31,mar01,2023-08-31
2023-06-15,9,1,feb28,2023-09-01
2023-06-15,9,1,mar01,2023-09-01
2023-06-15,9,2,feb28,2023-09-02
2023-06-15,9,2,mar01,2023-09-02
2023-06-15,9,3,feb28,2023-09-03
2023-06-15,9,3,mar01,2023-09-03
2023-06-15,9,4,feb28,2023-09-04
2023-06-15,9,4,mar01,2023-09-04
2023-06-15,9,5,feb28,2023-09-05
2023-06-15,9,5,mar01,2023-09-05
2023-06-15,9,6,feb28,2023-09-06
2023-06-15,9,6,mar01,2023-09-06
2023-06-15,9,7,feb28,2023-09-07
2023-06-15,9,7,mar01,2023-09-07
2023-06-15,9,8,feb28,2023-09-08
2023-06-15,9,8,mar01,2023-09-08
2023-06-15,9,9,feb28,2023-09-09
2023-06-15,9,9,mar01,2023-09-09
2023-06-15,9,10,feb28,2023-09-10
2023-06-15,9,10,mar01,2023-09-10
2023-06-15,9,11,feb28,2023-09-11
2023-06-15,9,11,mar01,2023-09-11
2023-06-15,9,12,feb28,2023-09-12
2023-06-15,9,12,mar01,2023-09-12
2023-06-15,9,13,feb28,2023-09-13
2023-06-15,9,13,mar01,2023-09-13
2023-06-15,9,14,feb28,2023-09-14
2023-06-15,9,14,mar01,2023-09-14
2023-06-15,9,15,feb28,2023-09-15
2023-06-15,9,15,mar01,2023-09-15
2023-06-15,9,16,feb28,2023-09-16
2023-06-15,9,16,mar01,2023-09-16
2023-06-15,9,17,feb28,2023-09-17
2023-06-15,9,17,mar01,2023-09-17
2023-06-15,9,18,feb28,2023-09-18
2023-06-15,9,18,mar01,2023-09-18
2023-06-15,9,19,feb28,2023-09-19
2023-06-15,9,19,mar01,2023-09-19
2023-06-15,9,20,feb28,2023-09-20
2023-06-15,9,20,mar01,2023-09-20
2023-06-15,9,21,feb28,2023-09-21
2023-06-15,9,21,mar01,2023-09-21
2023-06-15,9,22,feb28,2023-09-22
2023-06-15,9,22,mar01,2023-09-22
2023-06-15,9,23,feb28,2023-09-23
2023-06-15,9,23,mar01,2023-09-23
2023-06-15,9,24,feb28,2023-09-24
2023-06-15,9,24,mar01,2023-09-24
2023-06-15,9,25,feb28,2023-09-25
2023-06-15,9,25,mar01,2023-09-25
